Id,Label,Contribution,Weight,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,Degree
321,Karl Harbacher,Darsteller,3,30,4,0.411012,0.4383,376.238602,0.127665,28
322,Gräfin Agnes Esterhazy,Darsteller,3,36,4,0.42724,0.455088,239.170001,0.224306,34
323,Gritta Ley,Darsteller,3,25,4,0.39597,0.421772,822.703042,0.105784,23
324,Grit Haid,Darsteller,3,34,4,0.409439,0.437002,168.483343,0.180506,30
325,Warwick Ward,Darsteller,3,34,4,0.420892,0.448771,382.823971,0.14639,31
326,Alfons Fryland,Darsteller,3,32,4,0.431452,0.457511,199.293182,0.179841,28
327,Bruno Kastner,Darsteller,3,32,4,0.400416,0.426532,88.059327,0.161604,25
328,Alice Kempen,Darsteller,3,28,4,0.39532,0.419782,127.671224,0.09457,21
329,Gotthardt Wolf,Kamera,3,31,4,0.397277,0.423416,569.35816,0.082645,24
330,Ladislaus Vajda,Drehbuch,3,41,4,0.416342,0.447646,1000.081592,0.163588,40
331,Helene Hallier,Darsteller,3,31,4,0.404282,0.430685,121.488396,0.125163,25
332,Friedrich Weinmann,Kamera,3,39,4,0.420708,0.448512,283.51413,0.175946,32
333,André Mattoni,Darsteller,3,34,4,0.437926,0.463915,361.231905,0.203617,32
334,Suzy Vernon,Darsteller,3,34,4,0.423669,0.451713,430.197783,0.160035,32
335,Nina Vanna,Darsteller,3,32,4,0.430487,0.4563,292.155848,0.17081,29
336,Ernst Hofmann,Darsteller,3,26,4,0.404622,0.43008,421.925107,0.113051,23
337,Margarete Schlegel,Darsteller,3,34,3,0.432226,0.459155,745.291328,0.164987,33
338,Rudolf Forster,Darsteller,3,34,4,0.413482,0.441416,341.185922,0.152754,30
1063,Carl Froelich,Regie/Produzent,6,78,4,0.399254,0.426099,208.459031,0.106841,26
340,Iván Petrovich,Darsteller,3,33,4,0.425166,0.452146,216.486237,0.20345,31
1073,Carl Hoffmann,Kamera/Regie,5,56,4,0.42034,0.451021,1780.631285,0.130931,39
343,Anita Dorris,Darsteller,3,32,4,0.390511,0.416234,62.976569,0.098957,23
344,Asta Gundt,Darsteller,3,34,4,0.416522,0.444098,206.994933,0.156899,29
345,Armin Petersen,Drehbuch/Bauten,3,12,4,0.348408,0.363015,94.339666,0.028597,10
346,Rudolf Rittner,Darsteller/Drehbuch,3,36,4,0.397934,0.42333,101.612635,0.12344,22
347,Julia Serda,Darsteller,3,33,4,0.419608,0.4473,379.809259,0.166202,30
348,Ernö Metzner,Bauten/Drehbuch/Regie,3,27,4,0.371528,0.389235,0,0.045291,9
349,Arthur von Schwertführer,Kamera,3,35,4,0.419242,0.447646,836.0834,0.148822,34
350,Jenny Jugo,Darsteller,3,32,4,0.399917,0.42783,163.657729,0.124949,26
351,Ferdinand von Alten,Darsteller,3,32,4,0.404622,0.432676,341.75693,0.157083,30
352,Wilhelm von Kaufmann,Produzent,3,42,4,0.399254,0.426099,208.459031,0.106841,26
353,Jean Murat,Darsteller,3,31,3,0.423483,0.450156,554.003477,0.148237,30
354,Jean Bradin,Darsteller,3,37,4,0.422925,0.453011,641.46016,0.180269,36
355,James Bauer,Regie,3,28,4,0.379134,0.402994,349.597386,0.077008,25
356,Ludwig Lippert,Kamera,3,34,4,0.409265,0.437175,368.849498,0.131697,27
357,Emanuel Alfieri,Drehbuch,3,31,4,0.426484,0.451627,54.145231,0.172949,24
358,Adolf Lantz,Drehbuch,3,34,4,0.406158,0.433887,269.180108,0.1559,29
359,Ellen Kürty,Darsteller,3,31,4,0.402424,0.428262,198.533681,0.110387,26
360,Ellen Richter,Darsteller,3,32,4,0.39532,0.420734,49.231714,0.118549,21
361,Franz Rauch,Drehbuch,3,32,4,0.42479,0.452146,402.526088,0.182672,30
362,Arnold Fanck,Drehbuch/Regie/Schnitt,3,39,4,0.353135,0.371236,0,0.032852,12
363,Max Mack,Regie,3,29,4,0.414729,0.440204,106.453119,0.128466,23
364,Edda Croy,Darsteller,3,31,4,0.396459,0.421686,88.935799,0.117899,21
366,Erich Kettelhut,Bauten,3,42,4,0.419791,0.450329,1056.084397,0.149771,38
367,Ruth Goetz,Drehbuch,3,32,4,0.422739,0.450588,884.454391,0.157228,31
369,Werner Brandes,Kamera,3,29,4,0.398593,0.424541,532.159588,0.092591,25
370,Frederik Fuglsang,Kamera,3,42,4,0.424603,0.451021,156.897759,0.162909,29
371,Andrée Lafayette,Darsteller,3,34,4,0.411538,0.437349,40.852128,0.164309,24
372,Josef Than,Drehbuch,3,32,4,0.418514,0.444531,100.545957,0.163022,25
373,Wera Engels,Darsteller,3,31,4,0.422925,0.451194,486.217751,0.159399,31
374,Ernst B. Fey,Drehbuch,3,32,3,0.420524,0.446002,216.911754,0.149141,26
1080,Rosa Porten,Drehbuch/Regie,3,27,3,0.391623,0.413984,344.726906,0.083791,18
377,Wilhelm Stücklen,Drehbuch,2,24,4,0.391941,0.417445,125.209125,0.122194,23
378,Vilhelm Bryde,Bauten,2,11,4,0.320893,0.335064,78.358455,0.011617,8
380,Josef Somlo,Produzent,2,30,4,0.404112,0.430945,119.626839,0.129668,26
381,Camilla Spira,Darsteller,2,20,4,0.41295,0.437089,215.993541,0.112301,19
382,Mona Maris,Darsteller,2,25,4,0.386127,0.409398,17.569105,0.096006,18
383,Hans Theyer,Kamera,2,22,4,0.413838,0.4383,123.720045,0.132697,20
384,Karl Heinz Rudolph,Regie,2,16,5,0.26639,0.276237,0,0.003486,8
385,Bruno Lutz,Bauten,2,23,4,0.389879,0.41433,136.559216,0.097361,22
386,Andreas von Horn,Darsteller,2,14,4,0.36826,0.387418,106.70371,0.044016,13
388,Julius Balting,Kamera,2,20,4,0.402256,0.42731,129.898364,0.118242,20
389,Paul E. Hetzer,Bauten,2,21,4,0.387837,0.411301,219.809187,0.076293,20
390,Michael Bohnen,Darsteller,2,25,4,0.407878,0.433454,117.031168,0.134407,23
391,Josef Dietze,Kamera,2,18,4,0.383665,0.405417,210.871938,0.06618,17
393,Karl Wellert,Kamera,2,23,4,0.390194,0.412859,7.187716,0.099169,15
394,Alfred Zeisler,Drehbuch,2,22,4,0.391941,0.415282,115.093584,0.080875,20
395,Paul Ebner,Produzent,2,29,4,0.410136,0.434666,25.634578,0.137923,20
396,Max Maximilian,Darsteller,2,24,4,0.396459,0.42082,189.315122,0.112401,21
397,Melchior Lengyel,Drehbuch,2,24,4,0.40125,0.426791,78.768055,0.127919,23
398,Max Reichmann,Regie,2,21,4,0.403943,0.428695,93.22172,0.112977,20
399,Hans Wilhelm,Drehbuch,2,29,4,0.393061,0.417878,70.872919,0.091408,20
400,Joop von Hülsen,Darsteller,2,23,4,0.402424,0.42757,164.711007,0.117561,22
401,Maxim Galitzenstein,Produzent,2,29,4,0.410136,0.434666,25.634578,0.137923,20
402,Johannes Riemann,Darsteller,2,17,3,0.392261,0.41433,146.383409,0.078953,17
403,Anton Kuh,Drehbuch,2,22,4,0.359731,0.37712,0,0.045013,9
405,Heinrich Witte,Darsteller,2,20,4,0.368401,0.38612,8.970005,0.051777,10
406,Julius E. Herrmann,Darsteller,2,23,4,0.391941,0.415888,97.623213,0.086606,18
407,Walter Jerven,Drehbuch,2,21,4,0.387525,0.410696,44.045139,0.080979,18
408,Walter Reimann,Bauten,2,24,4,0.412067,0.437262,189.97159,0.117456,22
409,Max Gülstorff,Darsteller,2,24,4,0.399419,0.424888,258.709783,0.09901,21
410,Augusto Genina,Regie,2,22,4,0.397277,0.42307,194.196256,0.103899,22
411,Walter Robert Lach,Kamera,2,28,4,0.388463,0.414936,296.905189,0.096735,27
412,Nunzio Malasomma,Regie,2,22,4,0.398098,0.422032,57.945929,0.106548,19
413,Herbert Körner,Kamera,2,18,4,0.394672,0.418051,176.756268,0.089931,18
414,Hermann Fellner,Produzent,2,30,4,0.404112,0.430945,119.626839,0.129668,26
415,Otto Gebühr,Darsteller,2,24,4,0.400416,0.424541,39.084453,0.108462,19
416,Hugo Werner-Kahle,Darsteller,2,25,4,0.406329,0.433108,162.043394,0.134105,24
417,Max Ferner,Drehbuch,2,21,4,0.382143,0.404379,158.628348,0.063542,19
418,Kenneth Rive,Darsteller,2,23,4,0.394187,0.41883,133.899714,0.100012,21
419,Walter Supper,Drehbuch,2,28,4,0.375146,0.398148,64.756826,0.067616,19
420,Bert Bloem,Darsteller,2,21,4,0.384431,0.407754,169.343654,0.083082,20
421,Barbara von Annenkoff,Darsteller,2,22,4,0.417244,0.441589,181.502072,0.129543,22
422,Bernhard Goetzke,Darsteller,2,22,4,0.397277,0.422378,145.797641,0.10187,21
423,Hugo Fischer-Köppe,Darsteller,2,21,4,0.400749,0.425147,66.42772,0.117109,20
424,Hubert von Meyerinck,Darsteller,2,25,4,0.387994,0.4126,303.26837,0.080518,23
425,Holger-Madsen,Regie,2,24,4,0.400416,0.424541,39.084453,0.108462,19
427,Nils Asther,Darsteller,2,19,4,0.381991,0.404119,49.090535,0.089504,18
428,Aud Egede-Nissen,Darsteller,2,23,4,0.403943,0.428522,236.514852,0.111229,22
429,Julius Urgiß,Drehbuch,2,18,4,0.397934,0.421253,67.828192,0.094487,17
430,André Knox,Darsteller,2,24,4,0.400416,0.424714,82.658731,0.090262,20
431,Arthur Kraußneck,Darsteller,2,26,4,0.413482,0.439166,106.073628,0.157107,24
432,Karl Görge,Bauten,2,18,4,375,0.397542,177.033996,0.063702,18
433,Arthur Martinelli,Kamera,2,23,4,0.406844,0.43233,41.888159,0.14905,22
434,Walter Winnig,Musik,2,27,4,0.379582,0.403946,652.438957,0.068146,23
435,Willi Forst,Darsteller,2,21,4,0.397277,0.420907,33.551242,0.108438,18
436,Julius Jaenzon,Kamera,2,11,4,0.320893,0.335064,78.358455,0.011617,8
437,Helen von Münchhofen,Darsteller,2,20,4,0.401417,0.42532,76.087458,0.122461,20
438,Otto Voelckers,Bauten,2,21,4,0.388934,0.411648,33.940108,0.079233,17
439,Ivan Hedqvist,Darsteller,2,23,4,0.393704,0.419522,508.300927,0.080052,23
440,Helene Lackner,Drehbuch,2,18,4,0.381991,0.404465,253.704337,0.073764,18
441,Anna von Palen,Darsteller,2,23,4,0.423297,0.448339,107.271461,0.16414,23
1066,William Kahn,Regie/Drehbuch,2,20,4,0.358126,0.374005,0,0.033133,10
443,Helga Molander,Darsteller,2,20,4,0.401417,0.426012,64.780305,0.112914,20
444,Artur Robison,Drehbuch/Regie,2,24,4,0.377943,0.397975,0,0.056054,12
446,Jutta Jol,Darsteller,2,23,4,0.378538,0.400571,26.956649,0.079014,17
448,Erich Nitzschmann,Kamera,2,24,4,0.390511,0.415022,118.553071,0.101647,22
449,Carlo Aldini,Darsteller,2,22,4,0.398098,0.422032,57.945929,0.106548,19
450,Hans Schneeberger,Darsteller/Kamera,2,28,4,0.353135,0.371236,0,0.032852,12
451,Dorothy Douglas,Darsteller,2,14,4,0.337895,0.350467,0,0.016468,6
452,Franz Blei,Darsteller,2,22,4,0.359731,0.37712,0,0.045013,9
453,Franz Eckstein,Regie,2,20,3,0.391623,0.413984,344.726906,0.083791,18
454,Eduard von Borsody,Kamera,2,23,4,0.409265,0.434839,135187,0.127779,23
455,Eduard Rothauser,Darsteller,2,23,4,0.408224,0.433714,103.84726,0.138688,23
456,Stefan Lhotka,Bauten,2,20,4,0.386747,0.411128,102.941064,0.08217,19
458,Lotte Dietrich,Produzent,2,20,4,0.367137,0.386552,89.2691,0.048511,16
459,Robert Wiene,Regie,2,18,4,0.387525,0.41035,65.185526,0.093246,18
460,Lothar Stark,Produzent,2,23,4,0.408397,0.433628,170.734176,0.124139,22
1084,Mario Bonnard,Regie/Drehbuch,3,34,4,0.402929,0.429733,181.745556,0.118508,24
462,Lothar Knud Frederik,Drehbuch,2,24,4,0.394349,0.419609,893.567327,0.089611,22
463,Margarethe Schmahl,Drehbuch,2,14,4,0.337895,0.350467,0,0.016468,6
464,Friedrich Kayßler,Darsteller,2,26,4,0.418696,0.444618,216.994374,0.148102,25
465,Curt Helling,Kamera,2,17,4,0.366438,0.386726,71.601309,0.055555,16
466,Lily Damita,Darsteller,2,25,4,0.394187,0.419003,63.46926,0.109277,22
467,Lilian Harvey,Darsteller,2,23,4,0.369674,0.390793,20.267141,0.079352,17
468,Lil Dagover,Darsteller,2,22,4,0.391941,0.415974,48.751486,0.082285,17
469,Dagny Servaes,Darsteller,2,21,4,0.403266,0.427743,128.917452,0.096583,20
470,Hans Scheib,Kamera,2,11,4,0.354566,0.372447,0,0.02907,9
471,Theodor Loos,Darsteller,2,21,4,0.396133,0.420301,193.373044,0.099358,20
472,Robert Erdmannsdorffer,Bauten/Drehbuch,2,10,1,1,1,0,0.001048,4
473,Lia Eibenschütz,Darsteller,2,27,4,0.380032,0.405071,568.449619,0.070792,26
474,Fritz Schnell,Darsteller,2,14,4,0.337895,0.350467,0,0.016468,6
475,Robert Basilice,Bauten,2,18,4,0.394349,0.417013,63.712691,0.090131,16
476,Robert Baberske,Kamera,2,28,4,0.385508,0.410869,257.230906,0.077375,25
477,Toni Philippi,Darsteller,2,24,4,0.389248,0.4126,80.410261,0.091966,17
478,Agnes Petersen,Darsteller,2,22,4,0.391623,0.416321,110.765524,0.107711,22
479,Louise Woldera,Darsteller,2,23,4,0.393865,0.418657,277.386945,0.083455,21
480,Luciano Albertini,Darsteller,2,24,4,0.393543,0.417705,37.40702,0.113738,19
483,Erika Glässner,Darsteller,2,20,4,0.379732,0.40334,123.682785,0.081206,19
484,Lya Mara,Darsteller,2,28,4,0.41242,0.437695,58.653004,0.129369,22
485,Erich Grave,Bauten,2,23,4,0.400749,0.425147,123.300148,0.115497,20
486,Ernst Deutsch,Darsteller,2,20,4,0.390669,0.414417,194.091952,0.075234,20
487,Ernst Heinrich,Bauten,2,11,4,0.354566,0.372447,0,0.02907,9
488,Ernst Krohn,Kamera,2,20,4,0.352877,0.368726,15.850639,0.030627,13
1043,Eddy Busch,Drehbuch/Regie,3,42,4,0.410136,0.434666,25.634578,0.137923,20
490,Luise Heilborn-Körbitz,Drehbuch,2,22,4,0.392901,0.417359,154.31598,0.094641,20
491,Eric Barclay,Darsteller,2,20,4,0.36826,0.391052,229.661875,0.056583,20
492,Emmy Wyda,Darsteller,2,21,4,0.372678,0.39486,305.197669,0.070498,21
493,Adolf Edgar Licho,Darsteller/Drehbuch,2,29,4,0.38815,0.414157,389.19982,0.080826,27
494,Seymour Nebenzahl,Produzent,2,24,4,0.381991,0.406802,356.094712,0.077968,22
495,Luigi Serventi,Darsteller,2,22,4,0.400916,0.426099,177.916266,0.106847,22
496,Emil Heyse,Darsteller,2,23,4,0.394026,0.419263,195.789145,0.090113,23
497,Ludwig von Wohl,Drehbuch,2,22,4,0.40192,0.425753,34.449199,0.112641,18
498,Else Reval,Darsteller,2,24,4,0.408397,0.433628,124.119929,0.150762,24
499,Eva Speyer,Darsteller,2,21,4,0.387681,0.411215,337.730593,0.072172,20
500,Elsa Wagner,Darsteller,2,24,4,0.387525,0.412167,217.709132,0.087394,22
501,Fee Malten,Darsteller,2,22,4,0.385508,0.408619,566.846959,0.064095,19
502,Elisabeth Bach,Darsteller,2,20,4,0.395158,0.418051,42.692863,0.095409,16
503,Rudolf Biebrach,Darsteller/Regie,2,18,4,0.374126,0.392696,0,0.048024,9
505,Lucy Doraine,Darsteller,2,25,4,0.392741,0.419003,254.611796,0.102818,24
507,Leopold Blonder,Bauten,2,22,4,0.405133,0.430599,163.710857,0.120657,22
508,Fritz Kaufmann,Produzent/Regie,2,16,4,0.349546,0.363707,0,0.024269,8
509,Käte Haack,Darsteller,2,14,4,0.378985,0.399965,122.677461,0.063243,14
510,Charles Lincoln,Darsteller,2,23,4,0.414729,0.439598,173.03598,0.124785,23
511,Charly Berger,Darsteller,2,25,4,0.351974,0.371063,102.803946,0.034073,18
512,Charlotte Ander,Darsteller,2,23,4,0.417787,0.442195,61.432994,0.149729,20
513,Victor Colani,Darsteller,2,21,4,0.394187,0.419522,307.534516,0.093085,20
514,Charlie K. Roellinghoff,Drehbuch,2,25,4,0.405987,0.43181,299.998094,0.108462,24
515,Gustaf Molander,Regie,2,11,4,0.320893,0.335064,78.358455,0.011617,8
517,Paul Rosenhayn,Drehbuch,2,24,4,0.411187,0.437089,181.891749,0.145496,24
518,Valeska Stock,Darsteller,2,21,4,0.39451,0.41857,355.521325,0.096859,20
519,Charles Métain,Kamera,2,27,4,0.403604,0.429474,559.545845,0.103835,24
520,Hans Bloch,Kamera,2,18,4,0.36108,0.380235,105.407256,0.048345,15
521,Victor Janson,Regie,2,22,4,0.396459,0.420561,62.621227,0.118663,20
523,Peter Rochelsberg,Bauten,2,21,4,0.388934,0.411648,33.940108,0.079233,17
524,Peter Paul Felner,Drehbuch/Regie,2,18,4,0.34803,0.363361,0,0.026076,9
525,Günther Rittau,Kamera,2,21,4,0.405133,0.429387,143.495773,0.102721,19
526,Willy Haas,Drehbuch,2,28,4,0.403604,0.42783,60.658024,0.112545,21
527,Carmen Cartellieri,Darsteller,2,19,4,0.367137,0.388024,416.411431,0.049766,18
528,Hanns Beck-Gaden,Bauten/Regie,2,4,5,0.30494,0.315784,0,0.006275,2
530,Carla Bartheel,Darsteller,2,23,4,0.415444,0.439858,125.555286,0.122394,20
531,Cilly Feindt,Darsteller,2,21,4,0.404452,0.428609,94.938211,0.110051,19
533,Maria Korda,Darsteller,2,21,4,0.404622,0.429907,142.18747,0.112635,20
534,Hans Männling,Kamera,2,22,4,0.404622,0.429474,140.486372,0.116183,21
535,Willy Schiller,Bauten,2,22,4,0.411363,0.436137,132.370502,0.13213,21
537,Corry Bell,Darsteller,2,22,4,0.410486,0.434666,229.712745,0.114567,21
538,Richard Löwenbein,Regie,2,21,4,0.400582,0.424974,104.253225,0.104349,20
539,Constantin J. David,Regie,2,21,4,0.390669,0.41433,330.549181,0.076194,21
540,Georg Heinrich Schnell,Darsteller,2,19,4,0.382295,0.405244,111.40928,0.080559,19
541,Hans Otto Löwenstein,Drehbuch/Regie,2,16,4,0.332872,0.346314,0,0.018076,8
542,Maria Jacobini,Darsteller,2,21,4,0.384738,0.40983,110.428591,0.080956,20
543,Renée Héribel,Darsteller,2,22,4,0.387525,0.411648,77.473187,0.088836,19
544,Alexander Rasumny,Regie,2,22,4,0.390353,0.414157,73.572959,0.094054,20
545,Gerti Gerdt,Darsteller,2,20,4,0.352877,0.368726,15.850639,0.030627,13
546,Martin Berger,Regie,2,21,4,0.411363,0.435877,113.421855,0.128529,20
547,Kurt Bernhardt,Regie,2,21,4,0.401083,0.42558,118.217581,0.102432,20
548,Renate Brausewetter,Darsteller,2,20,4,0.404452,0.429301,111.294443,0.109884,19
549,Victor Abel,Drehbuch,2,22,4,0.391941,0.415282,115.093584,0.080875,20
550,Truus van Aalten,Darsteller,2,22,4,0.390194,0.413811,144.333897,0.091042,20
551,Zoltan Korda,Regie,1,11,4,0.38275,0.402561,0,0.072344,11
552,Mary Carr,Darsteller,1,11,4,0.380632,0.400398,0,0.073146,11
553,Marc Bujard,Kamera,1,14,4,0.340764,0.358169,0,0.025158,13
554,Mary Nolan,Darsteller,1,10,4,0.372534,0.390447,0,0.047993,9
555,Zimmermann,Bauten,1,18,4,0.36203,0.380841,7640,0.032911,17
556,Willy Allen,Darsteller,1,14,4,0.376172,0.396504,0,0.062469,12
558,die arabische Frau Alis,Darsteller,1,11,4,0.36826,0.387591,0,0.054818,11
559,Yvette Darnys,Darsteller,1,11,4,0.359865,0.377985,0,0.040196,10
560,Marcell Salzer,Darsteller,1,9,4,0.357196,0.37262,0,0.036968,9
561,Mark Sorkin,Schnitt,1,18,4,0.365881,0.387072,0,0.0514,17
562,Max Magnus,Darsteller,1,12,5,0.33484,0.349446,0,0.017415,10
563,Margot Walter,Darsteller,1,11,4,0.386282,0.406369,0,0.08148,11
1085,Romano Mengon,Regie/Drehbuch,3,26,4,0.393704,0.416667,60.405753,0.092214,17
565,Xaver Terofal,Darsteller,1,10,4,0.346652,0.361284,0,0.025124,10
566,Max Faßbender,Kamera,1,12,4,0.387058,0.407754,0,0.076184,12
567,Maria Asti,Darsteller,1,12,4,0.33184,0.345362,0,0.016927,10
568,Maria Dalbaicin,Darsteller,1,10,4,0.367979,0.385427,0,0.040189,10
569,Maurice Decobra,Drehbuch,1,9,4,0.349546,0.363707,0,0.024269,8
570,Wladimir Gaidarow,Darsteller,1,11,4,0.36826,0.387591,0,0.054818,11
571,Margarethe Schön,Darsteller,1,11,4,0.393543,0.41459,0,0.080344,11
1079,Eddie Polo,Darsteller/Regie,6,36,4,0.349166,0.364746,33.883125,0.025392,10
573,Wladimir von Meinhardt,Bauten,1,14,4,0.340764,0.358169,0,0.025158,13
1070,Felix Basch,Regie/Drehbuch,5,51,4,0.430295,0.459588,381.299998,0.215968,37
575,Wolf Albach-Retty,Darsteller,1,12,5,0.33484,0.349446,0,0.017415,10
576,Maria Matray,Darsteller,1,13,4,0.379882,0.401869,0,0.069811,11
577,Maria Minzenti,Darsteller,1,9,4,0.369816,0.386726,0,0.048772,9
578,Max Grühl,Regie,1,0,0,0,0,0,0,0
579,Max Hansen,Darsteller,1,12,4,0.382598,0.40334,0,0.083912,12
580,Margarete M. Langen,Drehbuch,1,11,4,0.366438,0.384389,0,0.045013,10
581,Wolfgang Hoffmann-Harnisch,Regie,1,11,4,0.360269,0.378072,0,0.041201,11
582,Maria Andrejewa,Darsteller,1,13,4,0.383818,0.40559,0,0.065173,13
583,Maria Zelenka,Darsteller,1,9,4,0.360945,0.376687,0,0.030192,9
1067,G. W. Pabst,Regie/Schnitt,2,34,4,0.365881,0.387072,0,0.0514,17
585,Willi Münzenberg,Produzent,1,12,4,0.379433,0.399706,0,0.077538,12
586,Wolfgang von Schwindt,Darsteller,1,13,4,0.350948,0.367774,0,0.038313,11
587,Max Monato,Drehbuch,1,9,4,0.354566,0.372447,0,0.02907,9
588,Walter Bransen,Musik,1,11,4,0.376466,0.395379,0,0.051534,11
1051,Paul Heidemann,Darsteller/Regie/Produzent/Drehbuch,9,78,4,0.452113,0.48278,1460.633497,0.268433,52
590,Richard Teschner,Regie,1,12,5,0.33484,0.349446,0,0.017415,10
591,Stefan Wilms,Drehbuch,1,11,4,0.365604,0.384995,0,0.057342,11
592,Stina Berg,Darsteller,1,7,4,0.320786,0.334545,0,0.011337,7
593,Stuart Josef Lutz,Drehbuch,1,9,4,0.360945,0.376687,0,0.030192,9
594,Sybil Morel,Darsteller,1,11,4,0.355351,0.371409,0,0.039411,11
595,Sylvester Bauriedel,Darsteller,1,11,4,0.346777,0.362669,0,0.031569,11
1062,Wilhelm Thiele,Drehbuch/Regie,8,84,4,0.436339,0.468674,1535.834794,0.185354,48
597,Tanzmeister und Lolas Impressario,Darsteller,1,12,4,0.356271,0.372793,0,0.053176,11
598,Tilde Förster,Drehbuch,1,11,4,0.390987,0.411561,0,0.081907,11
599,Robert Dinesen,Regie,1,11,4,0.372534,0.391831,0,0.049235,11
600,Madeleine Lavallier,Darsteller,1,8,5,0.305909,0.319886,0,0.008319,8
601,Rita Roberts,Darsteller,1,9,5,0.26639,0.276237,0,0.003486,8
602,Rina De Liguoro,Darsteller,1,12,5,0.33484,0.349446,0,0.017415,10
603,Richard Rillo,Drehbuch,1,12,4,0.380332,0.400225,0,0.06365,12
604,Ragnar Hyltén-Cavallius,Regie,1,10,4,0.366299,0.383697,0,0.038589,10
605,Toni Tetzlaff,Darsteller,1,13,4,0.371671,0.391052,0,0.041513,11
1050,Max Obal,Regie/Drehbuch,3,34,4,0.393543,0.417705,37.40702,0.113738,19
608,Richard Arvay,Drehbuch,1,12,4,0.387058,0.407754,0,0.076184,12
609,Richard Angst,Kamera,1,15,4,0.353135,0.371236,0,0.032852,12
610,Tony Ebärg,Darsteller,1,11,4,0.358126,0.374005,0,0.033133,10
611,Ressel Orla,Darsteller,1,10,4,0.351332,0.365265,0,0.026383,9
612,Trude Santen,Regie,1,9,4,0.356139,0.372361,0,0.037866,9
613,Tzwetta Tzatschewa,Darsteller,1,10,4,0.376025,0.396417,0,0.061356,10
614,Uno Henning,Darsteller,1,18,4,0.365881,0.387072,0,0.0514,17
615,Valerie Jones,Darsteller,1,12,4,0.377943,0.397802,0,0.067061,11
616,Raoul Aubourdier,Kamera,1,14,4,0.384892,0.406888,0,0.075801,14
617,Stefan Wessely,Bauten,1,11,4,0.349293,0.363967,0,0.025781,11
618,Robert Siodmak,Schnitt,1,12,4,0.33184,0.345362,0,0.016927,10
619,Robert Stahl,Drehbuch,1,9,4,0.356139,0.372361,0,0.037866,9
620,Robert Wohlmuth,Regie,1,11,4,0.349293,0.363967,0,0.025781,11
621,Ruth Weyher,Darsteller,1,11,4,0.380032,0.400225,0,0.070087,11
622,Sascha Gura,Darsteller,1,12,4,0.33184,0.345362,0,0.016927,10
623,Ruth Rickelt,Darsteller,1,4,1,1,1,0,0.001048,4
624,Ruth Feiner,Darsteller,1,12,4,0.356667,0.373486,0,0.048731,12
625,Rudolph Maté,Kamera,1,11,4,0.380032,0.400225,0,0.070087,11
626,Sass,Bauten,1,11,3,0.385508,0.404811,0,0.07021,11
627,Rudolf Schlesinger,Kamera,1,6,1,1,1,0,0.001048,4
628,Rudolf Meinhardt-Jünger,Regie,1,9,4,0.344174,0.358515,0,0.023213,9
629,Sidney Morgan,Regie,1,11,4,0.393543,0.414417,0,0.08241,11
630,Siegfried Berisch,Darsteller,1,11,4,0.358126,0.374005,0,0.033133,10
631,Rudolf Leonhard,Drehbuch,1,18,4,0.365881,0.387072,0,0.0514,17
632,Rudolf Klein-Rohden,Darsteller,1,8,5,0.305909,0.319886,0,0.008319,8
633,Sigurd Baller,Darsteller,1,9,5,0.26639,0.276237,0,0.003486,8
634,Simone Vaudry,Darsteller,1,10,4,0.34803,0.363361,0,0.026076,9
635,Rudolf Basil,Darsteller,1,6,4,0.325338,0.338352,0,0.012159,6
636,Rudolf Bamberger,Bauten,1,13,4,0.379882,0.401869,0,0.069811,11
637,Rosa Wachtel,Drehbuch,1,11,4,0.349293,0.363967,0,0.025781,11
1081,Klaus Fery,Drehbuch/Produzent,3,35,4,0.400416,0.424714,82.658731,0.090262,20
1086,Josef Berger,Regie/Darsteller,2,10,1,1,1,0,0.001048,4
640,Sinaida Korolenko,Darsteller,1,11,4,0.367838,0.388283,0,0.052825,11
641,Rolf Raffé,Regie,1,6,4,0.325338,0.338352,0,0.012159,6
642,Rolf Müller,Darsteller,1,10,4,0.361894,0.379543,0,0.047321,10
643,Roggers,Kamera,1,6,5,0.341247,0.354811,0,0.017449,6
644,Roger Hubert,Kamera,1,14,4,0.340764,0.358169,0,0.025158,13
645,Sophus Wangøe,Kamera,1,9,4,0.360809,0.377553,0,0.035477,9
646,Valeska Gert,Darsteller,1,11,4,0.379433,0.400225,0,0.063681,10
647,Valy Arnheim,Darsteller,1,11,4,0.358126,0.374005,0,0.033133,10
648,Max Oswatitsch,Darsteller,1,9,5,0.26639,0.276237,0,0.003486,8
649,Nikolai Toporkoff,Kamera,1,14,4,0.340764,0.358169,0,0.025158,13
650,Otto Moldenhauer,Bauten,1,12,4,0.35906,0.375562,0,0.0359,10
651,Otto Martini,Kamera,1,12,4,0.369532,0.386899,0,0.050736,10
652,Otto Hunte,Bauten,1,18,4,0.365881,0.387072,0,0.0514,17
653,Walter Slezak,Darsteller,1,10,4,0.370955,0.389148,0,0.050709,9
654,Walter Steinbeck,Darsteller,1,13,4,0.349166,0.365351,0,0.028454,11
655,Oscar Sachs,Darsteller,1,12,4,0.387837,0.408619,0,0.073718,12
656,Werner Bohne,Kamera,1,8,5,0.305909,0.319886,0,0.008319,8
657,Olaf Storm,Darsteller,1,9,4,0.362985,0.378937,0,0.044273,9
658,O. L. von Günz,Darsteller,1,9,4,0.35906,0.375562,0,0.03948,9
