Id,Label,Contribution,Weight,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,Degree
320,Hans Jacob,Drehbuch,2,20,4,0.395735,0.42016,155.516881,0.149585,19
321,Hans Kyser,Drehbuch,2,28,4,0.388192,0.41507,174.042695,0.135235,25
322,Hugo Fischer-Köppe,Darsteller,2,18,4,0.390187,0.413373,40.4925,0.162809,16
323,Jakob Fleck,Regie,2,23,4,0.369469,0.392016,178.566572,0.08072,19
324,Mary Johnson,Darsteller,2,29,4,0.379891,0.402894,12.370655,0.140671,18
325,Jaap Speyer,Regie,2,19,4,0.394612,0.418962,43.041577,0.157641,17
326,Olof Molander,Drehbuch/Regie,2,22,4,0.342353,0.36008,0,0.042506,11
327,Ilona Karolewna,Darsteller,2,24,5,0.357602,0.378603,30.324477,0.063577,14
328,Maurice Krol,Drehbuch,2,18,4,0.386395,0.410778,2334.687494,0.102198,17
329,Hugo Werner-Kahle,Darsteller,2,23,4,0.395547,0.421557,208.768957,0.168974,21
950,Hans Neumann,Drehbuch/Produzent,2,28,4,0.344046,0.363273,0,0.057561,14
331,Fritz Freisler,Drehbuch/Regie,2,16,5,0.330955,0.345369,0,0.027605,8
332,Paul Graetz,Darsteller,2,22,4,0.408713,0.43513,217.660833,0.194933,22
333,Arnold Pressburger,Produzent,2,30,4,0.390735,0.418663,87.488092,0.212563,25
943,Harry Piel,Regie/Drehbuch/Darsteller,9,87,4,0.37817,0.402994,193.800972,0.102782,21
336,Rolf Randolf,Regie,2,20,4,0.405931,0.430938,125.473405,0.166464,19
337,Dary Holm,Darsteller,2,25,5,0.378685,0.403653,285.541807,0.124539,21
338,Walter Wassermann,Drehbuch,2,19,4,0.380237,0.403393,136.680979,0.105298,17
924,Gaston Ravel,Regie/Drehbuch,4,39,4,0.40534,0.432635,511.480772,0.170237,25
341,Ernst Hofmann,Darsteller,2,25,5,0.386216,0.413932,214.289657,0.157179,22
342,Darsteller,,2,0,0,0,0,0,0,0
343,Victor Colani,Darsteller,2,20,4,0.393311,0.418263,268.463408,0.120393,19
344,Werner Bohne,Kamera,2,25,4,0.387471,0.414671,1639.104151,0.115969,25
345,Erich Czerwonski,Bauten,2,25,4,0.403772,0.431038,310.478287,0.179438,24
346,Werner Brandes,Kamera,2,23,4,0.383908,0.407685,164.408781,0.114058,19
347,Armin Petersen,Drehbuch,2,22,4,0.394054,0.419062,381.656143,0.128222,20
348,Eugen Klöpfer,Darsteller,2,26,4,0.401057,0.427545,204.826332,0.188145,23
349,Antonie Jaeckel,Darsteller,2,20,4,0.390369,0.414671,117.965949,0.142804,19
350,Curt Oertel,Kamera,2,32,4,0.378685,0.407186,207.346403,0.151028,27
351,Anna von Palen,Darsteller,2,21,4,0.390552,0.415768,185.20681,0.152376,20
352,Eduard Hoesch,Kamera,2,20,4,0.386753,0.411377,630.076936,0.115898,19
353,Evelyn Holt,Darsteller,2,22,5,0.387112,0.412735,215.696945,0.130572,21
354,André Roanne,Darsteller,2,22,4,0.391835,0.415669,182.274979,0.124139,18
355,Robert Baberske,Kamera,2,24,5,0.393868,0.421018,412.242718,0.143783,23
356,Carl Wallauer,Darsteller,2,23,4,0.384085,0.409182,141.335835,0.12303,19
357,Eric Barclay,Darsteller,2,25,4,0.390552,0.418463,338.794616,0.143611,25
942,Erich Waschneck,Drehbuch/Regie,4,44,4,0.400864,0.426248,98.777225,0.148278,20
359,Walter Reimann,Bauten,2,24,4,0.391284,0.419162,656.970196,0.156341,23
917,Henrik Galeen,Drehbuch/Regie,3,35,4,0.395735,0.422056,336.342261,0.144664,21
361,Edmund Meisel,Musik,2,26,4,0.376635,0.402096,718.363161,0.101709,23
362,Bruno Ziener,Darsteller,2,19,4,0.39743,0.422056,176.774523,0.154397,19
363,Elisabeth Bergner,Darsteller,2,27,4,0.400864,0.428343,92.585511,0.192956,22
364,Béla Balázs,Drehbuch,2,24,5,0.393868,0.421018,412.242718,0.143783,23
365,Siegfried Dessauer,Drehbuch/Regie,2,16,5,0.371772,0.391377,0,0.076647,8
366,Elizza La Porta,Darsteller,2,25,4,0.408113,0.433832,205.207545,0.175575,22
367,Ellen Heel,Darsteller,2,20,4,0.378342,0.401397,112.907137,0.118515,19
368,Eberhard Frowein,Drehbuch/Regie,2,18,4,0.347772,0.362675,0,0.037428,9
369,Ellen Plessow,Darsteller,2,27,4,0.406524,0.435529,395.732586,0.20736,26
370,Walter Reisch,Drehbuch,2,22,4,0.37545,0.398503,72.915296,0.106231,18
371,Artur Robison,Drehbuch/Regie,2,22,4,0.363834,0.383433,0,0.068419,11
372,Berthold Reissig,Darsteller,2,25,4,0.371938,0.392315,27.979867,0.08598,15
373,Teddy Bill,Darsteller,2,21,4,0.385681,0.409381,113.635097,0.12571,19
374,Emil Heyse,Darsteller,2,19,5,0.389277,0.413633,52.762151,0.15849,17
375,Barbara von Annenkoff,Darsteller,2,27,4,0.405931,0.433932,399.727039,0.176227,26
376,Dina Gralla,Darsteller,2,21,4,0.39424,0.420559,256.721528,0.150985,21
377,Carl Ebert,Darsteller,2,22,4,0.388011,0.413972,254.064042,0.155524,21
378,Ruth Weyher,Darsteller,2,26,4,0.370288,0.396108,263.485783,0.111523,23
379,Rudolph Maté,Kamera,2,20,4,0.393868,0.419361,121.024752,0.141985,19
380,Emil Schünemann,Kamera,2,23,4,0.385325,0.411078,156.518198,0.141256,20
381,Rudolf Rittner,Darsteller,2,23,4,0.393126,0.418263,317.453124,0.135604,20
921,Max Obal,Regie/Drehbuch,2,12,5,0.360535,0.378503,0,0.049945,6
383,Robert Garrison,Darsteller,2,22,4,0.404554,0.430938,233.957689,0.157678,21
384,Richard Löwenbein,Regie,2,22,4,0.409113,0.43513,170.622743,0.200751,22
385,Peter Paul Felner,Drehbuch/Regie,2,18,4,0.371441,0.391317,0,0.093137,9
386,Ferdinand Bonn,Darsteller,2,21,4,0.397241,0.423154,422.254082,0.166255,21
387,Valdemar Andersen,Drehbuch/Regie,2,10,5,0.280767,0.291737,0,0.005747,5
388,Alexander Rasumny,Drehbuch/Regie,2,22,4,0.362886,0.381038,0,0.072716,11
389,Alexander Murski,Darsteller,2,22,4,0.379373,0.402495,155.122798,0.123371,19
390,Valeska Stock,Darsteller,2,20,4,0.392387,0.417265,166.917042,0.13927,18
391,Christa Tordy,Darsteller,2,21,4,0.391835,0.417764,250.973397,0.156064,20
392,Albert Schattmann,Kamera,2,21,4,0.378685,0.403792,941.58383,0.112638,21
393,Paul Wegener,Darsteller,2,25,4,0.397052,0.423353,149.754105,0.19477,23
394,Fritz Rasp,Darsteller,2,27,5,0.376635,0.402635,542.45551,0.099687,24
395,Charly Berger,Darsteller,2,24,5,0.357602,0.378603,30.324477,0.063577,14
396,Yvette Guilbert,Darsteller,2,30,4,0.411533,0.440419,441.290549,0.220982,29
397,Fritz Wendhausen,Drehbuch/Regie,2,20,4,0.347917,0.364271,0,0.054641,10
401,Adolf Schlasy,Kamera,2,27,4,0.400864,0.428343,92.585511,0.192956,22
402,Adolf Otto Weitzenberg,Kamera,2,26,5,0.390918,0.417325,172.572173,0.13746,20
915,Joe May,Produzent/Regie/Drehbuch,5,70,4,0.395547,0.423852,126.078841,0.191332,28
404,Georg John,Darsteller,2,21,4,0.387291,0.410878,226.128004,0.116171,18
405,Adolf Klein,Darsteller,2,20,4,0.40475,0.42984,289.433236,0.134033,19
406,Paul Henckels,Darsteller,2,26,4,0.389096,0.416267,474.571307,0.167805,26
407,Gerhard Ritterband,Darsteller,2,19,4,0.394054,0.417864,86.618286,0.14662,17
947,Conrad Wiene,Regie/Drehbuch,4,39,4,0.414392,0.441816,230.360239,0.196025,25
409,Alfred Gerasch,Darsteller,2,29,4,0.379891,0.402894,12.370655,0.140671,18
410,Eduard Prasch,Musik,2,20,4,0.392019,0.416966,68.355482,0.182516,20
411,Franz Osten,Regie,2,20,5,0.353215,0.373713,99.070283,0.06179,18
412,Pierre Marodon,Regie,2,19,4,0.380237,0.403393,136.680979,0.105298,17
414,Ralph Ludwig,Darsteller,2,22,4,0.394986,0.420259,375.835773,0.133078,20
939,G. W. Pabst,Regie/Schnitt,3,47,4,0.378685,0.407186,207.346403,0.151028,27
416,Franz Hofer,Regie,2,10,5,0.349811,0.367924,834,0.052194,10
417,Charles Le Derlé,Drehbuch/Regie,2,22,4,0.359604,0.377844,0,0.074148,11
418,Renate Brausewetter,Darsteller,2,28,4,0.369306,0.393812,238.407252,0.098565,23
419,Franz Seemann,Bauten,2,18,5,0.368816,0.38998,800.855036,0.067069,15
420,Alice Kempen,Darsteller,2,22,4,0.396298,0.421956,286.559089,0.134901,21
421,Alfred Kunz,Bauten,2,22,4,0.379891,0.404491,257.156244,0.127182,22
422,Alfred Junge,Bauten,2,19,4,0.396675,0.421457,144.903271,0.149168,19
424,Curt Helling,Kamera,2,22,4,0.398949,0.42505,511.826219,0.133152,21
425,Richard Hutter,Drehbuch,2,15,4,0.376296,0.397405,1142.339474,0.097677,14
426,Willem van der Veer,Darsteller/Produzent,2,22,5,0.362886,0.380699,0,0.057301,9
427,Maria Zelenka,Darsteller,1,7,5,0.352321,0.369621,0,0.047764,7
428,Marion Palfi,Darsteller,1,11,4,0.364948,0.383832,0,0.078302,11
429,Walter Jerven,Drehbuch,1,10,4,0.353664,0.371457,0,0.055248,10
430,Maria Duttstoir,Darsteller,1,11,5,0.352024,0.372515,0,0.051311,10
431,Walter Harvey-Pape,Kamera,1,12,4,0.369469,0.389022,0,0.102016,12
432,Vera Veronina,Darsteller,1,11,4,0.361315,0.37984,0,0.068621,11
434,Marion Illing,Darsteller,1,9,5,0.364311,0.383293,0,0.066318,9
435,Vera Pawlowa,Darsteller,1,12,4,0.362886,0.381038,0,0.072716,11
436,Maria Reisenhofer,Darsteller,1,9,4,0.365427,0.383533,0,0.081884,9
437,Marineleutnant a.D. R. Werner,Drehbuch,1,14,5,0.327837,0.346267,0,0.03212,14
438,Walter Franck,Darsteller,1,12,5,0.342775,0.361337,0,0.045843,12
439,Marietta Millner,Darsteller,1,11,4,0.356077,0.376048,0,0.075209,10
440,W. Kunde,Drehbuch,1,7,1,1,1,0,0.00312,7
441,Vicky Werckmeister,Darsteller,1,11,4,0.354866,0.372754,0,0.067387,11
442,Victor Senger,Darsteller,1,10,4,0.371607,0.389721,0,0.076565,10
443,W. Ahashi,Darsteller,1,7,6,0.24119,0.25,0,0.003847,6
953,Kurt Stanke,Regie/Kamera,2,18,5,0.350546,0.368024,0,0.044148,9
445,Viktor A. Zimmermann,Kamera,1,12,4,0.379545,0.399401,0,0.107771,12
446,Maria Korda,Darsteller,1,12,5,0.378342,0.40006,0,0.105082,12
448,Margot Walter,Darsteller,1,13,4,0.353514,0.372255,0,0.060806,11
449,Magda Elgen,Darsteller,1,10,5,0.362886,0.381397,0,0.055441,10
450,M. Lange,Darsteller,1,6,1,1,1,0,0.000945,3
451,Wilhelm Diegelmann,Darsteller,1,11,4,0.367679,0.387126,0,0.086417,10
930,Erich Claudius,Bauten/Drehbuch/Regie,3,3,5,0.273233,0.280279,0,0.002244,1
456,Luis Trenker,Darsteller,1,14,4,0.337374,0.354691,0,0.031558,12
457,Ludwig von Wohl,Drehbuch,1,12,4,0.37545,0.396108,0,0.11166,12
458,Ludwig Ziehen,Drehbuch,1,10,4,0.371607,0.389721,0,0.076565,10
459,Willy Prager,Drehbuch,1,11,4,0.380583,0.401198,0,0.091065,11
460,Willy Rath,Drehbuch,1,14,4,0.394426,0.416966,0,0.155661,14
461,Wladimir Gaidarow,Darsteller,1,12,4,0.363834,0.383433,0,0.068419,11
462,Wolfgang Dauner,Musik,1,16,4,0.371938,0.394311,0,0.094908,16
463,Wolfgang Zilzer,Darsteller,1,10,4,0.352618,0.368962,0,0.056878,10
464,Lucy Doraine,Darsteller,1,11,4,0.352916,0.370659,0,0.065867,10
465,Zamnu Kako,Regie,1,7,6,0.24119,0.25,0,0.003847,6
466,Lucie von Wartberg,Darsteller,1,9,4,0.34547,0.362475,0,0.049453,9
467,Zehra Achmed,Darsteller,1,9,4,0.371441,0.388922,0,0.081405,9
468,der Barbier,Darsteller,1,10,5,0.364629,0.383992,0,0.07424,10
469,M. Martin,Darsteller,1,6,1,1,1,0,0.000945,3
470,Magda Karman,Darsteller,1,9,5,0.330955,0.345369,0,0.027605,8
471,Margot Misch,Darsteller,1,12,5,0.35547,0.37505,0,0.059686,10
472,Magda Sonja,Darsteller,1,12,4,0.363518,0.382236,0,0.073378,12
473,Margits Verlobter,Darsteller,1,13,4,0.377828,0.399701,0,0.09871,12
474,Margit Barnay,Darsteller,1,13,4,0.353514,0.372255,0,0.060806,11
475,Walter Kollo,Musik,1,11,4,0.364629,0.383234,0,0.074559,10
476,Margerie Quimby,Darsteller,1,11,5,0.337374,0.354232,0,0.038364,10
477,Margarete Thumann,Darsteller,1,12,4,0.33751,0.354691,0,0.045236,11
478,Walter Neumann,Darsteller,1,7,1,1,1,0,0.00312,7
479,Walter Röhrig,Bauten,1,16,4,0.371938,0.394311,0,0.094908,16
480,Marco Jovic,Musik,1,19,5,0.346473,0.365709,0,0.054552,17
481,Walter Slezak,Darsteller,1,9,4,0.365427,0.383533,0,0.081884,9
482,Marc Roland,Musik,1,11,4,0.379373,0.400399,0,0.116088,11
483,Mara Markhoff,Darsteller,1,11,4,0.364948,0.383832,0,0.078302,11
484,Walter Summers,Drehbuch,1,9,5,0.320169,0.335729,0,0.022206,9
919,Joe Stöckel,Drehbuch/Darsteller,2,8,5,0.31569,0.329681,0,0.017035,4
486,Manja Tzatschewa,Darsteller,1,8,4,0.348643,0.363573,0,0.03644,8
487,Mark Sorkin,Schnitt,1,17,4,0.365107,0.387325,0,0.112859,16
488,Walter Ulfig,Musik,1,7,6,0.24119,0.25,0,0.003847,6
489,Warwick Ward,Darsteller,1,11,5,0.365427,0.385289,0,0.083887,11
490,Malcolm Keen,Darsteller,1,11,5,0.326938,0.343912,0,0.030283,11
491,Magnus Stifter,Darsteller,1,8,4,0.348643,0.363573,0,0.03644,8
492,Marjorie Statler,Darsteller,1,9,5,0.320169,0.335729,0,0.022206,9
493,Max Freiburg,Darsteller,1,10,4,0.350399,0.367465,0,0.044011,9
494,Marlene Dietrich,Darsteller,1,11,4,0.364629,0.383234,0,0.074559,10
495,Robert Land,Regie,1,10,4,0.372934,0.391617,0,0.088391,10
496,Osmán Pérez Freire,Musik,1,13,5,0.364948,0.383892,0,0.088865,11
497,Ralph Arthur Roberts,Darsteller,1,13,4,0.37545,0.395609,0,0.114803,12
498,Reimar Kuntze,Kamera,1,9,5,0.371772,0.391377,0,0.076647,8
499,Ressel Orla,Darsteller,1,9,4,0.372768,0.391417,0,75,9
500,Original John Tiller Girls,Darsteller,1,7,5,0.360535,0.378503,0,0.049945,6
501,Robert Basilice,Bauten,1,12,5,0.342775,0.361337,0,0.045843,12
502,Olaf Fønss,Darsteller,1,12,5,0.357602,0.376707,0,0.058465,12
503,Robert Herlth,Bauten,1,16,4,0.371938,0.394311,0,0.094908,16
504,Octave Feuillet,Drehbuch,1,8,5,0.354414,0.372615,0,0.056235,8
505,Obermatrose Karl Werner,Darsteller,1,14,5,0.327837,0.346267,0,0.03212,14
506,Robert Mahr,Darsteller,1,11,5,0.351875,0.369421,0,0.048269,11
507,R. Petzold,Bauten,1,10,4,0.347772,0.362675,0,0.037428,9
508,Robert Reinert,Drehbuch,1,11,5,0.363043,0.383593,0,0.078136,11
509,Obermaschinistenmaat Erfurth,Darsteller,1,14,5,0.327837,0.346267,0,0.03212,14
510,Oberleutnant a.D. Dietrich Bentzler,Darsteller,1,14,5,0.327837,0.346267,0,0.03212,14
511,Nunzio Malasomma,Regie,1,11,4,0.384261,0.404391,0,0.087573,10
512,Nora Gregor,Darsteller,1,15,4,0.380237,0.403693,0,0.121981,14
513,Niuta Helling,Darsteller,1,11,5,0.298214,0.315269,0,0.014759,10
514,Nita Naldi,Darsteller,1,11,5,0.326938,0.343912,0,0.030283,11
515,Robert Valberg,Darsteller,1,8,5,0.357755,0.376208,0,0.053321,8
516,Nina Vanna,Darsteller,1,9,5,0.350252,0.369521,0,0.052199,9
517,Rochus Gliese,Regie,1,9,5,0.347917,0.367066,0,0.040801,9
518,Raimondo van Riel,Darsteller,1,7,5,0.334938,0.350439,0,0.028062,7
519,Privatgelehrter,Darsteller,1,11,4,0.384793,0.406587,0,0.129774,11
520,Rolf Unkel,Musik,1,16,4,0.371938,0.394311,0,0.094908,16
521,Paula Eberty,Darsteller,1,10,4,0.347772,0.362675,0,0.037428,9
522,Paul Ebner,Produzent,1,13,4,0.346473,0.365768,0,0.066704,13
523,Paul Holzki,Kamera,1,10,5,0.362886,0.381397,0,0.055441,10
524,Paul Krien,Kamera,1,11,4,0.34908,0.36487,0,0.056358,10
525,Paul Beyer,Drehbuch,1,10,5,0.350546,0.368024,0,0.044148,9
526,Paul Ludwig Stein,Regie,1,11,4,0.362886,0.382236,0,0.084774,10
527,Paul Merzbach,Drehbuch,1,12,4,0.342353,0.36008,0,0.042506,11
528,Paul Otto,Darsteller,1,12,5,0.372269,0.393473,0,0.099443,11
936,Carlo Aldini,Produzent/Darsteller,2,20,4,0.384261,0.404391,0,0.087573,10
530,Paul Portier,Kamera,1,10,4,0.344472,0.360279,0,0.04031,10
531,Paul R. von Knüpfer,Kamera,1,14,5,0.370288,0.392076,0,0.094401,12
532,Otto Wallburg,Darsteller,1,15,4,0.374272,0.396208,0,0.103931,15
534,Paula Hofer,Drehbuch,1,9,5,0.349665,0.367325,0,0.051922,9
535,Otto Tober,Kamera,1,11,4,0.372602,0.392116,0,0.073962,10
536,Luciano Albertini,Darsteller,1,7,5,0.334938,0.350439,0,0.028062,7
537,Pauline Schweighofer,Darsteller,1,9,5,0.330955,0.345369,0,0.027605,8
538,Pawel Pawlow,Darsteller,1,15,4,0.344046,0.363273,0,0.057561,14
539,Peter Ostermayr,Produzent,1,10,4,0.372934,0.391617,0,0.088391,10
541,Otto Hunte,Bauten,1,19,5,0.346473,0.365709,0,0.054552,17
913,Alfred Halm,Drehbuch/Regie,7,75,4,0.456035,0.488224,1121.761072,0.485078,50
544,Rolf Raffé,Regie,1,0,0,0,0,0,0,0
545,Rosa Valetti,Darsteller,1,12,5,0.357602,0.376707,0,0.058465,12
546,Martin Liebenau,Produzent,1,14,4,0.383555,0.404591,0,0.131238,13
547,Maurice Silvany,Darsteller,1,11,5,0.352024,0.372515,0,0.051311,10
548,Theodor Auzinger,Darsteller,1,9,4,0.368328,0.386427,0,0.060493,8
549,Max Gülstorff,Darsteller,1,11,5,0.337374,0.354232,0,0.038364,10
550,Tom Reynolds,Darsteller,1,9,5,0.320169,0.335729,0,0.022206,9
551,Toni Dathe,Drehbuch,1,6,5,0.305861,0.319341,0,0.011457,6
553,Paul Falkenberg,Schnitt,1,15,4,0.344046,0.363273,0,0.057561,14
554,Max Faßbender,Kamera,1,12,4,0.363518,0.382236,0,0.073378,12
555,Max Brinck,Kamera,1,11,5,0.298214,0.315269,0,0.014759,10
556,Max Bauer,Drehbuch,1,12,5,0.351727,0.369222,0,0.049777,10
949,Paul Czinner,Drehbuch/Regie,4,50,4,0.400864,0.428343,92.585511,0.192956,22
558,Tony Kekain,Drehbuch,1,11,5,0.352024,0.372515,0,0.051311,10
559,Szöke Szakall,Darsteller,1,13,4,0.346473,0.365768,0,0.066704,13
560,Traute Carlsen,Darsteller,1,9,4,0.359294,0.376946,0,0.07046,9
561,Maurice Elvey,Regie,1,12,4,0.384793,0.406986,0,0.098919,12
562,Mathilde Sussin,Darsteller,1,12,4,0.369469,0.389022,0,0.102016,12
563,Trio Komarova-Korgine-Sergine,Darsteller,1,7,5,0.360535,0.378503,0,0.049945,6
564,Mary Odette,Darsteller,1,9,5,0.320169,0.335729,0,0.022206,9
565,Trude Lehmann,Darsteller,1,10,4,0.371441,0.390719,0,0.10662,10
566,Tsuyaka Okajiama,Darsteller,1,7,6,0.24119,0.25,0,0.003847,6
567,Uwe Dierksen,Musik,1,15,4,0.380237,0.403693,0,0.121981,14
568,Mary Brandt,Darsteller,1,11,5,0.346761,0.364032,0,0.045603,11
569,Martin Lindemann,Darsteller,1,9,5,0.320537,0.336766,0,0.02716,9
570,Thea von Harbou,Drehbuch,1,19,5,0.346473,0.365709,0,0.054552,17
571,Sydney Blythe,Kamera,1,9,5,0.320169,0.335729,0,0.022206,9
572,Rudolf Forster,Darsteller,1,11,4,0.347917,0.364271,0,0.054641,10
573,Michael Bohnen,Darsteller,1,11,5,0.337374,0.354232,0,0.038364,10
574,Nicholas Kaufmann,Drehbuch,1,11,5,0.298214,0.315269,0,0.014759,10
575,Rudolf Strauss,Drehbuch,1,12,5,0.367679,0.389182,0,0.074428,11
576,Márton Garas,Drehbuch,1,10,4,0.362413,0.38004,0,0.057282,9
577,Schmidt,Kamera,1,23,5,0.363834,0.388583,724.916633,0.08185,23
578,Musche,Bauten,1,5,5,0.320537,0.333194,0,0.01605,4
579,Mizzi Zwerenz,Darsteller,1,10,4,0.352618,0.368962,0,0.056878,10
580,Mira Hart,Darsteller,1,9,4,0.372435,0.392415,0,0.07572,8
581,Schreiber bei Lonna,Darsteller,1,8,5,0.357296,0.374411,0,0.063427,8
582,Schwalgert?,Darsteller,1,4,1,1,1,0,0.000945,3
583,Sepp Allgeier,Kamera,1,14,4,0.337374,0.354691,0,0.031558,12
584,Maxim Galitzenstein,Produzent,1,13,4,0.346473,0.365768,0,0.066704,13
585,Sybil Morel,Darsteller,1,12,5,0.357602,0.376707,0,0.058465,12
586,Max Reichmann,Regie,1,15,4,0.374272,0.396208,0,0.103931,15
922,Jean Manoussi,Drehbuch/Regie,2,20,4,0.372602,0.392116,0,0.073962,10
589,Simone Vaudry,Darsteller,1,12,4,0.358215,0.377246,0,0.056073,12
590,Sophie Pagay,Darsteller,1,12,4,0.37545,0.396108,0,0.11166,12
591,Max Maximilian,Darsteller,1,10,4,0.347772,0.362675,0,0.037428,9
592,Stefan Lhotka,Bauten,1,12,4,0.362886,0.381038,0,0.072716,11
593,Max Mack,Regie,1,11,5,0.365427,0.385289,0,0.083887,11
594,Suzy Pierson,Darsteller,1,10,4,0.344472,0.360279,0,0.04031,10
595,Suzy Vernon,Darsteller,1,8,5,0.354414,0.372615,0,0.056235,8
596,Lucie Höflich,Darsteller,1,12,4,0.342353,0.36008,0,0.042506,11
597,A. Haas,Darsteller,1,4,1,1,1,0,0.000945,3
598,Louis Ralph,Regie,1,14,5,0.327837,0.346267,0,0.03212,14
599,Eric Cordell,Darsteller,1,11,5,0.298214,0.315269,0,0.014759,10
600,Emil Höfer,Darsteller,1,10,5,0.355925,0.373513,0,0.056332,10
601,Emil Jannings,Darsteller,1,16,4,0.371938,0.394311,0,0.094908,16
602,Emil Lind,Regie,1,12,4,0.363518,0.382236,0,0.073378,12
603,Emil Rameau,Darsteller,1,9,4,0.372768,0.391417,0,75,9
604,Emmerich Hanus,Regie,1,9,4,0.375619,0.394311,0,0.084061,9
605,Emmy Förster,Darsteller,1,8,4,0.348643,0.363573,0,0.03644,8
606,Emmy Wyda,Darsteller,1,9,5,0.364311,0.383293,0,0.066318,9
608,Elza Temáry,Darsteller,1,12,5,0.372269,0.393473,0,0.099443,11
931,Karl Grune,Drehbuch/Regie,2,26,4,0.377657,0.4,0,0.1201,13
611,Erich Eriksen,Regie,1,9,4,0.354565,0.372056,0,0.06602,9
612,Erich Herzog,Drehbuch,1,10,5,0.364948,0.383393,0,0.069576,9
613,Erich Kettelhut,Bauten,1,19,5,0.346473,0.365709,0,0.054552,17
614,Erich Nitzschmann,Kamera,1,13,4,0.377828,0.399701,0,0.09871,12
615,Erika Glässner,Darsteller,1,10,5,0.364629,0.383992,0,0.07424,10
616,Emanuel Alfieri,Drehbuch,1,9,4,0.362256,0.38024,0,0.061373,9
617,Elsa Wasa,Darsteller,1,13,4,0.346473,0.365768,0,0.066704,13
618,Dieter Melzer,Darsteller,1,11,5,0.351875,0.369421,0,0.048269,11
619,Edmund Heuberger,Drehbuch,1,12,5,0.334669,0.351756,0,0.03867,10
620,Dorothea Wieck,Darsteller,1,10,5,0.355925,0.373513,0,0.056332,10
928,Henny Porten,Darsteller/Produzent,6,72,4,0.37817,0.405489,133.150141,0.130035,23
623,Dr. Hans Oberländer,Drehbuch,1,13,5,0.345756,0.364232,0,0.053829,11
624,Eberhard Leithoff,Darsteller,1,11,4,0.378513,0.398104,0,0.102854,11
625,Edda Lindborg,Darsteller,1,1,6,0.259236,0.266208,0,0.001549,1
626,Eddie F. Seefeld,Darsteller,1,9,4,0.365267,0.383733,0,0.085921,9
627,Edmund Linke,Regie,1,0,0,0,0,0,0,0
628,Ellen Richter,Darsteller,1,11,5,0.337374,0.354232,0,0.038364,10
629,Eduardo Lamberti,Kamera,1,11,4,0.384261,0.404391,0,0.087573,10
630,Egon Eiermann,Bauten,1,9,5,0.347917,0.367066,0,0.040801,9
631,Ehmi Bessel,Darsteller,1,7,1,1,1,0,0.00312,7
632,Elena Lunda,Darsteller,1,12,4,0.376635,0.398204,0,0.11419,11
633,Eliot Stannard,Drehbuch,1,11,5,0.326938,0.343912,0,0.030283,11
634,Elisabeth Markus,Darsteller,1,12,4,0.33751,0.354691,0,0.045236,11
635,Elise Aulinger,Darsteller,1,9,5,0.320537,0.336766,0,0.02716,9
636,Erna Hauck,Darsteller,1,12,4,0.358215,0.377246,0,0.056073,12
637,Ernst Behmer,Darsteller,1,13,5,0.345756,0.364232,0,0.053829,11
638,Ernst Fiedler-Spies,Drehbuch,1,10,5,0.362886,0.381397,0,0.055441,10
952,Mario Bonnard,Drehbuch/Regie,2,26,4,0.393311,0.415369,0,0.145455,13
640,Franz Ludwig,Darsteller,1,10,4,0.371607,0.389721,0,0.076565,10
641,Franz Meschkan,Bauten,1,10,4,0.352618,0.368962,0,0.056878,10
642,Franz Rauch,Drehbuch,1,8,5,0.353964,0.371218,0,0.058388,8
643,Franz Schulz,Drehbuch,1,9,5,0.347917,0.367066,0,0.040801,9
644,Franz Vogel,Produzent,1,10,5,0.362256,0.380798,0,0.064767,10
645,Frau  Swoboda,Darsteller,1,11,5,0.351875,0.369421,0,0.048269,11
646,Fred Louis Lerch,Darsteller,1,11,4,0.380583,0.401198,0,0.091065,11
647,Frieda Lehndorff,Darsteller,1,11,4,0.378513,0.398104,0,0.102854,11
648,Ernst Heinrich,Bauten,1,7,1,1,1,0,0.00312,7
649,Friedrich Carl Perponcher,Regie,1,7,1,1,1,0,0.00312,7
650,Friedrich Fehér,Regie,1,12,4,0.363518,0.382236,0,0.073378,12
651,Friedrich Hollaender,Musik,1,14,5,0.370288,0.392076,0,0.094401,12
652,Friedrich Raff,Drehbuch,1,12,5,0.340677,0.358124,0,0.04737,10
653,Friedrich Schneider,Darsteller,1,14,4,0.337374,0.354691,0,0.031558,12
654,Friedrich Stein,Drehbuch,1,9,4,0.365267,0.383733,0,0.085921,9
656,Franz Lingner,Darsteller,1,15,4,0.374272,0.396208,0,0.103931,15
657,Franz Egénieff,Darsteller,1,12,4,0.369469,0.389022,0,0.102016,12
658,Frank Strobel,Musik,1,19,5,0.346473,0.365709,0,0.054552,17
659,Ferry Sikla,Darsteller,1,8,4,0.349811,0.365968,0,0.055827,8
660,Ernst Iros,Drehbuch,1,10,4,0.370453,0.388922,0,0.060665,9
661,Ernst Meiwers,Bauten,1,12,4,0.379545,0.399401,0,0.107771,12
662,Ernst Petersen,Darsteller,1,14,4,0.337374,0.354691,0,0.031558,12
663,Ernö Metzner,Bauten,1,15,4,0.344046,0.363273,0,0.057561,14
664,Erwin Fichtner,Darsteller,1,9,5,0.363518,0.381896,0,0.06775,9
665,Eugen Neufeld,Darsteller,1,9,5,0.330955,0.345369,0,0.027605,8
